userid,post_count,text,negative_emo,distortion,category ,repost,negative_thinking,negative_event,emotion,,post_time,date_added_CESD,time_diff,,
c70b15854118907c8f0a234e2ba44bbc,59,No break! Damned! Got to go back to hov probably wed. Bleh. I wanted do be off next week to go to freaking Minnesota.,1,2,,2,N,,,,11/03/2011 21:52,18/04/2011 17:03,38,,
c70b15854118907c8f0a234e2ba44bbc,59,I....hate....daylight.....savings.....time.,1,2,,2,N,,,,15/03/2011 02:36,18/04/2011 17:03,34,,
c70b15854118907c8f0a234e2ba44bbc,59,Today is my last day at this clinic. Then I will be back to hov. Bleh.,1,2,,2,N,,,,15/03/2011 17:16,18/04/2011 17:03,34,,
c70b15854118907c8f0a234e2ba44bbc,59,so im layed off till idk how long. woo,1,2,,2,N,,,,16/03/2011 19:49,18/04/2011 17:03,33,,
c70b15854118907c8f0a234e2ba44bbc,59,Working Woohoo. It Breaktime thankfully. Wish I could stop coughing.,1,2,,2,N,,,,22/02/2011 15:03,18/04/2011 17:03,55,,
c70b15854118907c8f0a234e2ba44bbc,59,Good thing I don't watch two and a half men or I would be pissed. Charlie sheen screwed it all up and now its cancelled.,1,2,,2,N,,,,25/02/2011 23:11,18/04/2011 17:03,52,,
c70b15854118907c8f0a234e2ba44bbc,59,Aggravating work day already. Wanna shoot the program I have to work with. Ugh.,1,2,,2,N,,,,28/02/2011 18:05,18/04/2011 17:03,49,,
c70b15854118907c8f0a234e2ba44bbc,59,I hate the frucking post office. They been sitting on my package for three days.,1,2,,2,N,,,,28/02/2011 22:35,18/04/2011 17:03,49,,
cd86d1e6d68c3770eaec0db419dceb2f,93,i feel teriblr,1,2,,2,N,,,,02/03/2011 2:00,29/03/2011 22:30,27,,
cd86d1e6d68c3770eaec0db419dceb2f,93,i remeber why i stoped watching american idol they ruin the songs with there sucky voicies,1,2,,2,N,,,,02/03/2011 2:01,29/03/2011 22:30,27,,
cd86d1e6d68c3770eaec0db419dceb2f,93,i hate when people oh my life is perfect the next day i hate my life boo hoo! your in high school i dont think any of this crap is going to made 10 years down the road and i really dont care to know about it! oh you date for a week and all of a suden your in love?? umm no you arnt !!! then some of those create drama and act like yout upset or stressed about it!!! people need to get over them self,1,2,,2,N,,,,06/03/2011 1:04,29/03/2011 22:30,23,,
cd86d1e6d68c3770eaec0db419dceb2f,93,if you step back and look at realty people seem really stupid! but on the other hand how many people look at it? lol :),1,2,,2,N,,,,06/03/2011 5:15,29/03/2011 22:30,23,,
cd86d1e6d68c3770eaec0db419dceb2f,93,it hurts just to roll over in bed,1,2,,2,N,,,,10/03/2011 18:45,29/03/2011 22:30,19,,
cd86d1e6d68c3770eaec0db419dceb2f,93,some one help me i can't take this house anymore,1,2,,2,N,,,,11/02/2011 20:46,29/03/2011 22:30,46,,
cd86d1e6d68c3770eaec0db419dceb2f,93,i snezzed and got gum in my hair and rubed peanut butter in it.... hey atleast it worked,1,2,,2,N,,,,18/02/2011 01:06,29/03/2011 22:30,39,,
cd86d1e6d68c3770eaec0db419dceb2f,93,bad hair day >.< why cant we were bandanas to school that wooul fix alot of mine,1,2,,2,N,,,,18/03/2011 11:22,29/03/2011 22:30,11,,
cd86d1e6d68c3770eaec0db419dceb2f,93,i want to sign up for windsurfing for g.s. camp but i have to be in 9th >.< and they dont have almoust nothing for 10th graders,1,2,,2,N,,,,19/03/2011 14:31,29/03/2011 22:30,10,,
cd86d1e6d68c3770eaec0db419dceb2f,93,the 6 grade girls on my bus make me wanna snap >.<,1,2,,2,N,,,,21/03/2011 20:54,29/03/2011 22:30,8,,
cd86d1e6d68c3770eaec0db419dceb2f,93,i hate spring >.<,1,2,,2,N,,,,22/03/2011 11:37,29/03/2011 22:30,7,,
cd86d1e6d68c3770eaec0db419dceb2f,93,the thunder outside is shakeing my walls >.<,1,2,,2,N,,,,24/02/2011 12:23,29/03/2011 22:30,33,,
cd86d1e6d68c3770eaec0db419dceb2f,93,i felt so stupid i thought the new freshmen acadimy was going to be the new band room untill mr huff made us go out side in the cold >.< no one brought a jacket,1,2,,2,N,,,,24/03/2011 22:18,29/03/2011 22:30,5,,
cd86d1e6d68c3770eaec0db419dceb2f,93,feel // look like crap,1,2,,2,N,,,,25/02/2011 12:17,29/03/2011 22:30,32,,
cd86d1e6d68c3770eaec0db419dceb2f,93,if i hear silnce im gonna kill you i am going to choke some one with this computer mouse cord,1,2,,2,N,,,,25/03/2011 14:02,29/03/2011 22:30,4,,
cd86d1e6d68c3770eaec0db419dceb2f,93,fells terible...........,1,2,,2,N,,,,30/01/2011 01:20,29/03/2011 22:30,58,,
cd86d1e6d68c3770eaec0db419dceb2f,93,me no want school tomrrow :( and i didn't switch out of a class fast enough and im stuck in it! and it is a block class!!!it is so boring and the teacher hates me!? i wish civics was a block class only year round!!!!! i just love history! <3 <3 and in algebra no one in there daliy lives uses it unless your a math teacher!?! so why do i need to learn it and its just dooo..... the work :p,1,2,,2,N,,,,31/01/2011 04:47,29/03/2011 22:30,57,,
cea00424ced413c108d878b1a14f3316,33,"I don't mind being busy at work, but I hate it when I have to put so much effort into being a nice and helpful cashier that fine motor skills, depth perception, and hand-eye coordination forsake me.",1,2,,2,N,,,,04/02/2011 4:54,11/02/2011 19:15,7,,
cea00424ced413c108d878b1a14f3316,33,The phone is again out o' minutes. Sorry. :// Talk to me here if you so desire.,1,2,,2,N,,,,13/12/2010 04:31,11/02/2011 19:15,60,,
cea00424ced413c108d878b1a14f3316,33,"My phone is on the blink yet again. No minutes, no calls, no texts. Use facebook for communication. *sigh* I don't like this anymore than you.",1,2,,2,N,,,,26/12/2010 15:30,11/02/2011 19:15,47,,
cfb021cfbff46ffdb75c7dcafe7c2087,91,"Never thought that cutting up chicken wings would be so disgusting, anyone want to come and help, lol",1,2,,2,N,,,,08/03/2011 19:58,15/04/2011 00:33,38,,
cfb021cfbff46ffdb75c7dcafe7c2087,91,"i hate all the mud that spring brings into my house, grrr, mopping floor again, this sucks!",1,2,,2,N,,,,11/04/2011 15:41,15/04/2011 00:33,4,,
cfb021cfbff46ffdb75c7dcafe7c2087,91,/We either make ourselves miserable,1,2,,2,N,,,,13/04/2011 01:13,15/04/2011 00:33,2,,
cfb021cfbff46ffdb75c7dcafe7c2087,91,"I am soooo sick of cleaning, playroom almost done now, have been throwing away stuff all day, pretty soon it will be a new adult playroom , ha ha, no more garage parties, lol!",1,2,,2,N,,,,13/04/2011 02:57,15/04/2011 00:33,2,,
cfb021cfbff46ffdb75c7dcafe7c2087,91,Off to enter the gates of Hell :(,1,2,,2,N,,,,14/02/2011 15:22,15/04/2011 00:33,60,,
cfb021cfbff46ffdb75c7dcafe7c2087,91,/There are few times when we know with absolute certainty we are going to do something for the last time. Life has a way of moving in circles,1,2,,2,N,,,,16/03/2011 21:33,15/04/2011 00:33,30,,
d5380466e18422d7b2c2d54d57cbbde2,34,Surviving on 3 hours of sleep is never any fun...,1,2,,2,N,,,,04/01/2011 1:06,17/02/2011 06:41,44,,
d5380466e18422d7b2c2d54d57cbbde2,34,"2 steps forward, 1000 steps back. And this goes on till you can't see the point of even trying anymore...",1,2,,2,N,,,,04/01/2011 11:58,17/02/2011 06:41,44,,
d5380466e18422d7b2c2d54d57cbbde2,34,I can haz urgent spinal X-ray? :S,1,2,,2,N,,,,13/02/2011 23:35,17/02/2011 06:41,4,,
d5380466e18422d7b2c2d54d57cbbde2,34,Braving the chaos at the shops... And they have all run out of sage!!!! The ONLY thing I need!!!,1,2,,2,N,,,,24/12/2010 01:09,17/02/2011 06:41,55,,
d5380466e18422d7b2c2d54d57cbbde2,34,Totally just had a massive epiphany. The question now isn't where I go to from here. Nor is it how to get there. The real question is do I have the courage to do what it takes? *resists urge to hide in a corner*,1,2,,2,N,,,,27/01/2011 01:55,17/02/2011 06:41,21,,
d5380466e18422d7b2c2d54d57cbbde2,34,"Egyptian Government just cut off all internet connections with rumours of cutting of power, water and telephone connections. Pray.",1,2,,2,N,,,,28/01/2011 05:16,17/02/2011 06:41,20,,
db7f1b0130b2138e13b7bbca9cc63823,50,I feel Bad doing that to you :),1,2,,2,N,,,,04/03/2011 12:01,12/03/2011 14:10,8,,
db7f1b0130b2138e13b7bbca9cc63823,50,You may not be perfect in many things. But many things can├éΓÇÖt be perfect without you.,1,2,,2,N,,,,08/02/2011 13:47,12/03/2011 14:10,32,,
db7f1b0130b2138e13b7bbca9cc63823,50,"I had so many words, But I had no courage.",1,2,,2,N,,,,08/02/2011 13:52,12/03/2011 14:10,32,,
db7f1b0130b2138e13b7bbca9cc63823,50,Gosh my legs are aching thanks 2.4 for doing that to my legs.,1,2,,2,N,,,,20/02/2011 02:36,12/03/2011 14:10,20,,
db7f1b0130b2138e13b7bbca9cc63823,50,Its Just too Lucky that My birthday falls on the 1st day of school camp. :(,1,2,,2,N,,,,21/02/2011 12:57,12/03/2011 14:10,19,,
dcbe08425f5edef5e5c1053f21e83640,31,"doesn't know where her sanity went, but she does know who chased it away ={",1,2,,2,N,,,,26/07/2011 23:28,16/08/2011 01:00,21,,
e076953cd3fcf8927b8f21574c0890f3,41,"We aren't in their hands, we are in His.",1,2,,2,N,,,,06/04/2011 6:50,26/04/2011 00:56,20,,
e076953cd3fcf8927b8f21574c0890f3,41,is reading through some of her old social work homework assignments. It's very very strange . . .,1,2,,2,N,,,,08/03/2011 4:46,26/04/2011 00:56,49,,
e076953cd3fcf8927b8f21574c0890f3,41,I'm sick today,1,2,,2,N,,,,21/03/2011 14:07,26/04/2011 00:56,36,,
e076953cd3fcf8927b8f21574c0890f3,41,Poem FINISHED! Until . . . he asks me to rewrite it . . . again . . . ://,1,2,,2,N,,,,22/04/2011 19:56,26/04/2011 00:56,4,,
e076953cd3fcf8927b8f21574c0890f3,41,M y courser keeps constantly scrolnig ot the sdi e so taht maeks it rea l hard to type anything. I have to tap the forward arrow wit hoen hand continualyl and then tyep atthe same time wit h my otherhand.,1,2,,2,N,,,,24/04/2011 18:32,26/04/2011 00:56,2,,
e076953cd3fcf8927b8f21574c0890f3,41,Funny how in a day everything can kinda just . . . change,1,2,,2,N,,,,25/02/2011 07:19,26/04/2011 00:56,60,,
e076953cd3fcf8927b8f21574c0890f3,41,"I will feel better when these next few months are over. These next few months are just going to be insane, and I just need to accept that now.",1,2,,2,N,,,,27/02/2011 09:52,26/04/2011 00:56,58,,
e9970fe8848e9505b52d414d81611de8,31,"/... I wish none of this had happened./"" /""So do all who live to see such times",1,2,,2,N,,,,02/02/2011 7:19,09/03/2011 3:32,35,,
e9970fe8848e9505b52d414d81611de8,31,"If one more person tries to talk to me about a bun in a certain someone's oven I might hit them. Jsyk. Because truthfully, I could care less. That ship has long since sailed and I don't care.",1,2,,2,N,,,,29/01/2011 19:12,09/03/2011 3:32,39,,
eaeabcfe25866f0455d349bae2450d88,48,I'm just going to stare at my English coursework and cry for a bit..,1,2,,2,N,,,,04/04/2011 19:35,21/04/2011 14:44,17,,
eaeabcfe25866f0455d349bae2450d88,48,"Ugh! >.< My site keeps crashing.. I need a better host than Webs. :\ Though most of these little independent hosts require you to have some knowledge of FTP and be amazing at graphics and site design, which I'm not (though I can do HTML), so I'm a bit stuck.. halp? ?",1,2,,2,N,,,,08/03/2011 21:58,21/04/2011 14:44,44,,
eaeabcfe25866f0455d349bae2450d88,48,Looks like another sleepless night ahead..,1,2,,2,N,,,,_,,16/03/2011 22:12,21/04/2011 14:44,36
eaeabcfe25866f0455d349bae2450d88,48,Shaking like a leaf in an earthquake..,1,2,,2,N,,,,_,I hate being so nervous..,10/04/2011 19:52,21/04/2011 14:44,11
eaeabcfe25866f0455d349bae2450d88,48,The awkward moment when you're getting a Mullerice out of the fridge and you accidentally knock a pot of sour cream which proceeds to spill all over the floor. :\,1,2,,2,N,,,,19/03/2011 11:48,21/04/2011 14:44,33,,
eaeabcfe25866f0455d349bae2450d88,48,._.,1,2,,2,N,,,,19/04/2011 15:49,21/04/2011 14:44,2,,
eaeabcfe25866f0455d349bae2450d88,48,Awkward prophetic irony is awkward. And sad..,1,2,,2,N,,,,20/02/2011 14:23,21/04/2011 14:44,60,,
eaeabcfe25866f0455d349bae2450d88,48,Awkward. Awkward. Very awkward.,1,2,,2,N,,,,23/02/2011 17:15,21/04/2011 14:44,57,,
ec3dc451b8a811f05ace158a0d76e32e,22,"Foxs news broke the story of Osama Bin Laden's death. Is this another fox news thing like george bush won the election and all other news stations went along with it even though it was not true? When I say all other news agencies I dont mean to imply that fox news, is a news agency. Because they are not, they are a propaganda tool of the republican party.",1,2,,2,N,,,,02/05/2011 3:34,27/06/2011 09:26,56,,
ec3dc451b8a811f05ace158a0d76e32e,22,Think its time to disappear,1,2,,2,N,,,,09/06/2011 5:44,27/06/2011 09:26,18,,
ec3dc451b8a811f05ace158a0d76e32e,22,"restless night, hopefully the sun will shine tomorrow",1,2,,2,N,,,,13/05/2011 07:34,27/06/2011 09:26,45,,
ec3dc451b8a811f05ace158a0d76e32e,22,:(,1,2,,2,N,,,,15/06/2011 00:08,27/06/2011 09:26,12,,
ec3dc451b8a811f05ace158a0d76e32e,22,"It all makes sense now, patterns, cycles. Either I'm really tired, been thinking to much lately. Or I have hand an epiphany. Are you truly open minded? Was any of it real? Probably getting my hopes up for nothing. Only time will tell. If not maybe it will help you next time you find your self here.",1,2,,2,N,,,,18/06/2011 07:40,27/06/2011 09:26,9,,
ec3dc451b8a811f05ace158a0d76e32e,22,what a day,1,2,,2,N,,,,19/05/2011 07:37,27/06/2011 09:26,39,,
ec3dc451b8a811f05ace158a0d76e32e,22,"Hmm Sony has been hacked, cant get into 2 of my email accounts I had on file with them. Have strange people on my friends list, my facebook and PSN accounts are linked. Wonder if it is compromised.",1,2,,2,N,,,,20/05/2011 05:06,27/06/2011 09:26,38,,
ec3dc451b8a811f05ace158a0d76e32e,22,What a mess. Throw another shovel full on,1,2,,2,N,,,,23/06/2011 05:06,27/06/2011 09:26,4,,
ec3dc451b8a811f05ace158a0d76e32e,22,Grrrr qwest internet sucks,1,2,,2,N,,,,25/06/2011 19:22,27/06/2011 09:26,2,,
f358b75c71d85c91ec0452c6114e3b15,38,In a bad mood,1,2,,2,N,,,,01/03/2011 9:06,02/04/2011 13:08,32,,
f358b75c71d85c91ec0452c6114e3b15,38,Am disliking gravity currently ://,1,2,,2,N,,,,10/03/2011 10:33,02/04/2011 13:08,23,,
f358b75c71d85c91ec0452c6114e3b15,38,"Wow Japan is getting hammered, They have to deal with tsunami's, Earthquakes and now radiation leaks at power plants :// I really hope they are ok",1,2,,2,N,,,,12/03/2011 9:46,02/04/2011 13:08,21,,
f358b75c71d85c91ec0452c6114e3b15,38,:(,1,2,,2,N,,,,13/03/2011 10:03,02/04/2011 13:08,20,,
f358b75c71d85c91ec0452c6114e3b15,38,Well english homework is really crap !,1,2,,2,N,,,,15/02/2011 09:59,02/04/2011 13:08,46,,
f358b75c71d85c91ec0452c6114e3b15,38,wow physics homework is fun :\,1,2,,2,N,,,,22/02/2011 08:26,02/04/2011 13:08,39,,
f358b75c71d85c91ec0452c6114e3b15,38,Just stacked it on my bike ://,1,2,,2,N,,,,27/03/2011 01:24,02/04/2011 13:08,6,,
f49956142aab2ad74decfd49a103c2f1,52,It's so cold!,1,2,,2,N,,,,03/01/2011 22:39,19/02/2011 09:30,47,,
f49956142aab2ad74decfd49a103c2f1,52,I'm secretly a horrible person inside. Don't let my sunny-face fool you.,1,2,,2,N,,,,05/02/2011 22:54,19/02/2011 09:30,14,,
f49956142aab2ad74decfd49a103c2f1,52,That's what the Internet is all about: fat people doing stuff that no one else cares about.,1,2,,2,N,,,,12/01/2011 2:32,19/02/2011 09:30,38,,
f49956142aab2ad74decfd49a103c2f1,52,It's so cold outside and in my heart tonight.,1,2,,2,N,,,,12/01/2011 5:29,19/02/2011 09:30,38,,
f49956142aab2ad74decfd49a103c2f1,52,I've got cold feet.,1,2,,2,N,,,,12/01/2011 7:36,19/02/2011 09:30,38,,
f49956142aab2ad74decfd49a103c2f1,52,"Things didn't go as expected...My little sister is going in for her c-section in about an hour (mom says a 1//2 hour). Please send Jess and Tyler your love, support and prayers! {Please also send some Xanax to a very worried big sister and auntie}",1,2,,2,N,,,,19/01/2011 19:06,19/02/2011 09:30,31,,
f49956142aab2ad74decfd49a103c2f1,52,I've got the electric tea kettle. I need tea at all hours of the day! :-(,1,2,,2,N,,,,23/12/2010 05:45,19/02/2011 09:30,58,,
f49956142aab2ad74decfd49a103c2f1,52,I think I'm gonna lose my voice...little daggers stabbing my neck...bronchitis? I think not!,1,2,,2,N,,,,23/12/2010 06:45,19/02/2011 09:30,58,,
f49956142aab2ad74decfd49a103c2f1,52,Pain is weakness leaving the body *like a drill sargent* NOW DROP AND GIVE ME 20 SOLDIER!!,1,2,,2,N,,,,26/01/2011 03:45,19/02/2011 09:30,24,,
f49956142aab2ad74decfd49a103c2f1,52,Smells like a skunk drowned in lemon Pledge.,1,2,,2,N,,,,27/12/2010 04:49,19/02/2011 09:30,54,,
f8708568eff1535c85247b28dc126f9b,162,Ryan's pits smell like absolute shit!,1,2,,2,N,,,,02/04/2011 11:48,10/05/2011 18:39,38,,
f8708568eff1535c85247b28dc126f9b,162,"No car, lugging around an acoustic guitar and bass and missing the train, fun being me..",1,2,,2,N,,,,04/05/2011 13:30,10/05/2011 18:39,6,,
f8708568eff1535c85247b28dc126f9b,162,fuck uni. you suck.,1,2,,2,N,,,,04/05/2011 21:37,10/05/2011 18:39,6,,
f8708568eff1535c85247b28dc126f9b,162,Hates Damon as I am now sat outside boys school in pyjama bottoms and his boots,1,2,,2,N,,,,05/04/2011 10:38,10/05/2011 18:39,35,,
f8708568eff1535c85247b28dc126f9b,162,This will be a long day..,1,2,,2,N,,,,05/05/2011 7:02,10/05/2011 18:39,5,,
f8708568eff1535c85247b28dc126f9b,162,2 hours in the library and I've lost the will to live,1,2,,2,N,,,,05/05/2011 11:00,10/05/2011 18:39,5,,
f8708568eff1535c85247b28dc126f9b,162,My knee likes to pick the worst time to play up see...,1,2,,2,N,,,,06/04/2011 6:27,10/05/2011 18:39,34,,
f8708568eff1535c85247b28dc126f9b,162,"Fuck you history essay, fuck you cultures, I'm done!",1,2,,2,N,,,,06/05/2011 11:15,10/05/2011 18:39,4,,
f8708568eff1535c85247b28dc126f9b,162,Is a lazy fuck,1,2,,2,N,,,,07/05/2011 10:46,10/05/2011 18:39,3,,
f8708568eff1535c85247b28dc126f9b,162,Feels sorry for his overdraft,1,2,,2,N,,,,08/04/2011 14:47,10/05/2011 18:39,32,,
f8708568eff1535c85247b28dc126f9b,162,Is not looking forward to peeling off my skinny jeans after tonight,1,2,,2,N,,,,11/04/2011 10:37,10/05/2011 18:39,29,,
f8708568eff1535c85247b28dc126f9b,162,Is in absolute agony!,1,2,,2,N,,,,11/04/2011 21:33,10/05/2011 18:39,29,,
f8708568eff1535c85247b28dc126f9b,162,Grease lines are pretty poor tbh :L,1,2,,2,N,,,,12/03/2011 17:51,10/05/2011 18:39,59,,
f8708568eff1535c85247b28dc126f9b,162,Love how I can't shit in peace in my own home,1,2,,2,N,,,,18/04/2011 19:48,10/05/2011 18:39,22,,
f8708568eff1535c85247b28dc126f9b,162,Wrecked!,1,2,,2,N,,,,19/03/2011 12:08,10/05/2011 18:39,52,,
f8708568eff1535c85247b28dc126f9b,162,Becca is censoring my status,1,2,,2,N,,,,20/03/2011 09:30,10/05/2011 18:39,51,,
f8708568eff1535c85247b28dc126f9b,162,"As far as weekends go, this one has been shit hot",1,2,,2,N,,,,20/03/2011 23:27,10/05/2011 18:39,51,,
f8708568eff1535c85247b28dc126f9b,162,Loves waking up to back spasms see,1,2,,2,N,,,,20/04/2011 10:44,10/05/2011 18:39,20,,
