id,userid,post_count,text,post_time
533,4764518d32334248e6ebbf681a18fd0c,94,"Going to go read some magazines and not pay for them, and then head home and get serious with this /applying for jobs/"" thing. :\""",09/01/2011 20:11
534,4764518d32334248e6ebbf681a18fd0c,94,"Cog psych test and paper time... totally meant to start around 9:30, but uh, I kinda wanted to sleep in for once.",09/02/2011 16:38
535,4764518d32334248e6ebbf681a18fd0c,94,I could really use a warm cat to cuddle with right now! :(,10/01/2011 17:07
536,4764518d32334248e6ebbf681a18fd0c,94,Kind of getting sick of people trying to bring me down. :|,10/02/2011 22:26
537,4764518d32334248e6ebbf681a18fd0c,94,God I hate Starbucks...even when it's free.,11/02/2011 17:23
538,4764518d32334248e6ebbf681a18fd0c,94,I hate when people from North Carolina are on reality shows.,12/02/2011 15:58
539,4764518d32334248e6ebbf681a18fd0c,94,There is a cat trapped in a box outside. I think this pretty much sums up my life right now.,14/02/2011 05:02
540,4764518d32334248e6ebbf681a18fd0c,94,I never knew a first-degree burn could hurt so much. Oww.,15/01/2011 01:46
541,4764518d32334248e6ebbf681a18fd0c,94,So. Much. Data. To. Analyze. :(,15/02/2011 16:13
542,4764518d32334248e6ebbf681a18fd0c,94,I'd kill for a good home-cooked meal right now. Looks like I'll be hittin' the pots and pans when I get home at 9 o'clock. -_-,17/02/2011 21:46
543,4764518d32334248e6ebbf681a18fd0c,94,"Busy, busy, busy day...and tomorrow looks to be even MORE busy. D:",18/01/2011 22:39
544,4764518d32334248e6ebbf681a18fd0c,94,I dedicate entirely too much of my alone time mentally reaffirming my misanthropy.,20/02/2011 07:07
545,4764518d32334248e6ebbf681a18fd0c,94,"It'd be great if my goals and relationships could harmonize, just once.",21/02/2011 01:34
546,4764518d32334248e6ebbf681a18fd0c,94,Go out of my way to find a way for someone to get an awesome PAID internship in their field with assisted housing in a different state over the summer. I get yelled at and made to feel like shit. I love my life.,21/02/2011 16:35
547,4764518d32334248e6ebbf681a18fd0c,94,Plan for today: Stare at all the homework I need to do.,26/02/2011 16:32
548,4764518d32334248e6ebbf681a18fd0c,94,This RA oreintation is...daunting. o_O,29/01/2011 05:08
549,4764518d32334248e6ebbf681a18fd0c,94,I feel absolutely betrayed by someone that claimed to 'love' me. I hope you find someone brainless enough to appreciate you.,30/12/2010 19:43
550,4764518d32334248e6ebbf681a18fd0c,94,"I wish I could laugh, but that joke isn't funny anymore.",31/12/2010 01:31
551,4764518d32334248e6ebbf681a18fd0c,94,Forced myself to watch an episode of Star Trek: Enterprise (forgive me Lord Roddenberry). It's like a bunch of fanboys got paid to have their awful RP characters piss on the grave of canon.,31/12/2010 23:29
552,4908adae6cf09defb838925defcc5e61,110,Miserable mood. Time for some Finding Nemo to cheer me up!,03/02/2011 20:24
553,4908adae6cf09defb838925defcc5e61,110,Tired.,06/01/2011 12:24
554,4908adae6cf09defb838925defcc5e61,110,I just love having really long nightmares about a pliars//knife wielding murderer coming after me. -___- Thanks brain.,10/01/2011 18:35
555,4908adae6cf09defb838925defcc5e61,110,"How about FUCK YOU ESSAY, FUCK YOU.",12/01/2011 11:43
556,4908adae6cf09defb838925defcc5e61,110,I wish this weather would fuck off.,14/01/2011 12:54
557,4908adae6cf09defb838925defcc5e61,110,I think I'm still drunk...fml.,16/01/2011 10:47
558,4908adae6cf09defb838925defcc5e61,110,I FUCKING HATE FACEBOOK CHAT.,16/12/2010 18:16
559,4908adae6cf09defb838925defcc5e61,110,I. HATE. BOOK-MAKING.,18/01/2011 10:01
560,4908adae6cf09defb838925defcc5e61,110,I really should stop drinking.,19/12/2010 12:18
561,4908adae6cf09defb838925defcc5e61,110,Someone come look after me and my chillblains :(,19/12/2010 13:22
562,4908adae6cf09defb838925defcc5e61,110,feels ridiculous.,19/12/2010 14:30
563,4908adae6cf09defb838925defcc5e61,110,It's going to be a hectic night tonight... (Y),31/12/2010 16:54
564,49fb9fce8f4dc022318b8cd432aad8b6,36,in the bright emptiness...in a room full of it... is a cruel mistress... my heart... i feel this unrest...that nests all hollowness... for i have nowhere to go and i m coldddd.... :S,16/05/2011 17:55
565,49fb9fce8f4dc022318b8cd432aad8b6,36,Its unfair :\,17/05/2011 17:59
566,49fb9fce8f4dc022318b8cd432aad8b6,36,just realized that load shedding makes u frustrated :\ n annoyed :\ n rebellious :\ n rude :( :@,19/05/2011 12:25
567,49fb9fce8f4dc022318b8cd432aad8b6,36,annoyed :@,22/06/2011 14:55
568,49fb9fce8f4dc022318b8cd432aad8b6,36,*SCHOOL MEMORIES* :'(,23/06/2011 20:02
569,49fb9fce8f4dc022318b8cd432aad8b6,36,*integration* :(,25/06/2011 20:32
570,49fb9fce8f4dc022318b8cd432aad8b6,36,blunders :((,27/06/2011 19:53
571,4d7ae0617845c6b30eb85b55a991f4c5,41,"seeing clips of /the neverending story 3/"" is making me cry.... why did they do this...why?! T_T""",06/01/2011 00:06
572,4d7ae0617845c6b30eb85b55a991f4c5,41,too depressed to continue poking Emma 'Frame' Chauhan neverending story 3 just ruined my day... :(,06/01/2011 00:24
573,4d7ae0617845c6b30eb85b55a991f4c5,41,"the fact that a FF13-2 is being made is still bugging me, why does this have to be so? why?",06/02/2011 20:50
574,4d7ae0617845c6b30eb85b55a991f4c5,41,i hate the little girls in recettear with the fury of a thousand angry lions wielding flamethrowers >:(,07/02/2011 00:54
575,4d7ae0617845c6b30eb85b55a991f4c5,41,"aahh! /styrofoam plates/"" is torturously sad but i can't not listen to it when it comes on!""",18/12/2010 14:25
576,4d7ae0617845c6b30eb85b55a991f4c5,41,december 31st 2012 for bioshock infinite?! awwwwww :(,19/01/2011 23:29
577,4d7ae0617845c6b30eb85b55a991f4c5,41,OW! why do i keep slapping myself :(,24/01/2011 00:31
578,4d7ae0617845c6b30eb85b55a991f4c5,41,ok Sophie 'Steve' Pilgrim Emma 'Frame' Chauhan never let me do that again i fell like i'm gonna have some kind of fit X_x,29/12/2010 22:59
579,55a72284594fdda49b22a6610b9b91d6,73,"*after dealing with a strangely limited set of colors, and a randomly leaking marker* Krystal: /Why are all of my art supplies misfits?!/"" Ricky: /""Because they're all weird like you!/""""",12/03/2011 02:12
580,55a72284594fdda49b22a6610b9b91d6,73,myyy scaaaanneeeeeer :<,13/03/2011 02:58
581,55a72284594fdda49b22a6610b9b91d6,73,/Think of how stupid the average person is,13/04/2011 04:30
582,55a72284594fdda49b22a6610b9b91d6,73,"Here's something I find extremely annoying on facebook: when you comment on my status with a question to me (or someone else commenting) that has NOTHING to do with my status. I see it all the time on other people's too, and I HATE it. PLEASE. STOP. NOW. I will no longer answer any comments like this, I am GOING to delete them.",17/03/2011 20:10
583,55a72284594fdda49b22a6610b9b91d6,73,Today is the anniversary of the death of Randy Rhoads... I had totally forgotten until right now. RIP to one of the best guitarists in the history of metal.,20/03/2011 01:35
584,55a72284594fdda49b22a6610b9b91d6,73,"wow, everything is a pain in the ass right now, including the playoffs. Damn it.",21/04/2011 02:59
585,55a72284594fdda49b22a6610b9b91d6,73,let's see if I can make it through today...,24/03/2011 13:22
586,55a72284594fdda49b22a6610b9b91d6,73,"OMFG. everyone in the library STFU. This floor is for quiet study, so get the HELL off your cell phone, stop laughing like we're at a comedy show, and STOP... SLAMMING.... YOUR CRAP.... ONTO THE TABLE. JBDCVYQUWSXNMQWIHEBCNQXMQIEYVCBQIWX",24/03/2011 20:20
587,55a72284594fdda49b22a6610b9b91d6,73,"After being so sick this weekend, I should have known that riding the bus today was a bad idea. I feel horrid now. I'm going to go lie down.",25/04/2011 18:33
588,55a72284594fdda49b22a6610b9b91d6,73,it should not already be this hot when I wake up. This weather is a bunch of BS.,28/04/2011 13:53
589,55a72284594fdda49b22a6610b9b91d6,73,How many times do you have to tell someone to STOP dragging you into the middle of things before they'll actually shut up and get it?,30/03/2011 17:26
590,57118d9a71e91b6568471ffbd7077415,22,"don't know why, but facebook is seriously acting up today...",25/02/2011 16:52
591,57118d9a71e91b6568471ffbd7077415,22,there are some times I miss my old shop... I really do :[,27/02/2011 10:05
592,5b1eb32579450829ec8faab4d3472ffb,27,I am dead,07/03/2011 15:48
593,5c31d7d80e78643cd5289acec0561d77,21,Was 20 minutes late to a 35 minute meeting....,18/04/2011 20:20
594,5c31d7d80e78643cd5289acec0561d77,21,Why Hunger Games director.....WHY MUST YOU HAVE NO ABILITY TO CAST WATSOEVER!!!!!,24/04/2011 23:08
595,5cc136477bfe3fcfe809dc451e4243ef,69,"So, tired; brain, not working. Need sleep but don't want sleep. Good day. Somebody hug me...",02/03/2011 03:18
596,5cc136477bfe3fcfe809dc451e4243ef,69,"Patience is a virtue, unfortunately its the most valuable one which is why there is so little of it",08/02/2011 02:33
597,5cc136477bfe3fcfe809dc451e4243ef,69,"I don't really know what's going on right now, not sure how I'm going to deal with this, hit me like a ton of bricks...",09/02/2011 02:33
598,5cc136477bfe3fcfe809dc451e4243ef,69,"I seem to have misplaced my ability to sleep, if you find it please let me know.",16/02/2011 09:53
599,5cc136477bfe3fcfe809dc451e4243ef,69,While perfection may very well be a goal that is well beyond the reach of any human that doesn't mean that I'm not going to strive to achieve it in every way. You show me a person that is 100% content with every aspect of their life and I'll show you a person that will never know true happiness.,18/03/2011 04:37
600,5cc136477bfe3fcfe809dc451e4243ef,69,Im fairly certain that if I keep working out like this I won't be able to afford to feed myself lol,21/02/2011 07:57
601,5cc136477bfe3fcfe809dc451e4243ef,69,The beauty of grace is that it makes life not fair.,24/02/2011 22:26
602,5cc136477bfe3fcfe809dc451e4243ef,69,I'm not the one who wants to hurt you.,27/02/2011 09:54
603,5cc136477bfe3fcfe809dc451e4243ef,69,Waking up in Phoenix feels like the first few minutes after being hit by a truck.,28/02/2011 18:00
604,5cc136477bfe3fcfe809dc451e4243ef,69,When all you can do is make it from today to tomorrow making it to tomorrow is the hardest thing you can do.,30/01/2011 22:07
605,5f86969fe97dd82aba8a683fe7ce6460,58,my thumb is bruised >:(,04/02/2011 12:29
606,5f86969fe97dd82aba8a683fe7ce6460,58,oops... i forgot about my cactus :|,15/02/2011 01:57
607,5f86969fe97dd82aba8a683fe7ce6460,58,stupid.,22/01/2011 22:06
608,5fcf46eb6809a240af3ab9bcb4f2b92f,45,"/Fucking/"" is a fucking word that can be fucking put anyfuckingwhere in a fucking sentence and fucking still make fucking sense.""",01/03/2011 14:00
609,5fcf46eb6809a240af3ab9bcb4f2b92f,45,fucking magnets,10/01/2011 14:39
610,5fcf46eb6809a240af3ab9bcb4f2b92f,45,its not discrimintaion if you insult everyone,19/01/2011 22:12
611,5fcf46eb6809a240af3ab9bcb4f2b92f,45,I think my knees infected...,21/02/2011 00:25
612,5fcf46eb6809a240af3ab9bcb4f2b92f,45,STOP YOPU BITCH ASS WHINING ABOUT THE FUCKING TELEVISION,27/01/2011 23:16
613,5fcf46eb6809a240af3ab9bcb4f2b92f,45,well my webcam is shit,31/01/2011 12:09
614,61e7f6145fd03d709cabbde3faf33412,52,Apparently the republicans want to change the definition of rape so they can outlaw abortions. . . . Politics for the people. Bastards.,01/02/2011 18:23
615,61e7f6145fd03d709cabbde3faf33412,52,I lost the game.,14/01/2011 21:52
616,61e7f6145fd03d709cabbde3faf33412,52,"It's funny seeing how /grown and mature adults/"" deal with eachother when they don't like one another. There's nothing grown and mature about it.""",19/12/2010 01:49
617,61e7f6145fd03d709cabbde3faf33412,52,I think the anesthesia is wearing off. I feel like I have one hell of a hangover and someone punched me in the face.,21/12/2010 23:02
618,61e7f6145fd03d709cabbde3faf33412,52,Why the hell does everyone feel the need to slap my face today!? It hurts like hell!,24/12/2010 01:30
619,61e7f6145fd03d709cabbde3faf33412,52,Yeah sure dad. Go ahead and threaten me and my brother with a beating//death. Just one more reason why ill want to come down and visit when I leave. You fuck.,28/12/2010 09:33
620,6262f9ea246e00408561aa9a73c49175,123,"Okay, um, honestly? I hate it when there's like a butt-load of people online, but it's never that ONE person you so desperately want to talk too.",11/02/2011 03:21
621,6262f9ea246e00408561aa9a73c49175,123,"spent all day babysitting my two little cousins, and what have I got to show for it? four bruised ribs, bruised hipbone, sore neck, sprained ankle, and a major headache. Whatever I say that is stranger than normal, will be blamed on painkillers.",12/01/2011 01:46
622,6262f9ea246e00408561aa9a73c49175,123,don't you hate it when you open a fortune cookie and the little slip of paper says something that's SO true to the point of being disturbing?,22/12/2010 20:55
623,6262f9ea246e00408561aa9a73c49175,123,Some people come into our lives and leave footprints on our hearts. Others come into our lives and make us wanna leave footprints on their face.,29/12/2010 20:47
624,64463aa93c9145fa0724a9e89ea7be2a,25,keeps getting squashed by the centrifuge :(,02/02/2011 17:56
625,64463aa93c9145fa0724a9e89ea7be2a,25,is v excited Cataclysm arrived today woot!!! But then she remembered she is working for the next nine days and is gonna be tortured looking at the box :(,03/02/2011 10:16
626,64463aa93c9145fa0724a9e89ea7be2a,25,is off to work for the first time in two weeks and doesn't get a day off for ten days :( at least i cant use my xbox so im not missing anything lol :),05/01/2011 12:14
627,64463aa93c9145fa0724a9e89ea7be2a,25,was happy XFactor is over but is now extremely pee'd off... Matt cannot release Many of Horror for Christmas :( after hearing him murder it on the radio I am not impressed at all :// Traumatised!!!! Mon the bif,13/12/2010 21:23
628,64463aa93c9145fa0724a9e89ea7be2a,25,bus drivers!!! Raggghhhhhh ://,25/01/2011 21:24
629,64463aa93c9145fa0724a9e89ea7be2a,25,now has to reinstall wow :( thats the next 11 hours of my life wasted,27/12/2010 16:49
630,64463aa93c9145fa0724a9e89ea7be2a,25,has come into contact with too many random d**kheads this week for it to be random ://,28/01/2011 20:57
631,64463aa93c9145fa0724a9e89ea7be2a,25,"has been totally f*%cked by the little s*%t who stole my account, 3k gold... Gone!! Epic gear... Gone!!! Professions... Gone!!! They even had the cheek to lvl my alli bank up to lvl 5 and my priest from 72 to 75 :O Putting a ticket in now to get my stuff back... Gutted!!!!!",28/12/2010 19:54
632,66495ec54feb9e2399db05a67a80f2c6,30,I think my brain is on winter break already..and I have a final tomorrow :-// lol Here's hoping I studied everything I was supposed to...eep!,13/12/2010 04:10
633,66495ec54feb9e2399db05a67a80f2c6,30,"Craziness...I just saw a dude get hit by a car (he crawled off to safety) in the lane opposite me and the car just drove off! :-// I was two blocks past by the time I could turn around to see if he was OK, I drove by the area twice and he was gone. It seemed like a different car was pulling over to check on him so I'm hoping they picked him up. I called and reported it though.",29/01/2011 03:47
634,6665bcd5e5324938fdbb5ea467fb5e3f,25,I SPILT WATER ON MY PHONE... AND IT WONT TURN ON D:,01/04/2011 00:45
635,6665bcd5e5324938fdbb5ea467fb5e3f,25,yay for working class pay at 50k a year.. with taxes thats only 40k... and then with bills its probably half of that -_-,02/03/2011 23:10
636,6665bcd5e5324938fdbb5ea467fb5e3f,25,UGH I HATE CLEANING MY ROOM -.-,06/02/2011 05:50
637,7175a46eaf9d0a6e00c562bfaa614360,55,"The stars, the moon they have all been blown out; you left me in the dark... I was in the darkness so darkness I became.",06/06/2011 01:23
638,7175a46eaf9d0a6e00c562bfaa614360,55,the road to the apocalypse is paved with disposable food containers my friends.,06/06/2011 19:38
639,7175a46eaf9d0a6e00c562bfaa614360,55,my phone just had a near death experience.,15/04/2011 18:54
